date,state,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease
8/24/2020,TX,25,0,0,2847
8/24/2020,UT,5,15,1269,249
8/24/2020,VA,4,11,12429,664
8/24/2020,VI,1,0,100,24
8/24/2020,VT,0,0,1338,9
8/24/2020,WA,6,30,992,22
8/24/2020,WI,0,15,4473,414
8/24/2020,WV,1,0,2421,40
8/24/2020,WY,0,4,1106,24
8/23/2020,AK,1,0,1089,64
8/23/2020,AL,2,0,4859,528
8/23/2020,AR,13,12,6187,375
8/23/2020,AS,0,0,0,0
8/23/2020,AZ,15,-30,6527,208
8/23/2020,CA,146,0,97902,6777
8/23/2020,CO,0,23,0,297
8/23/2020,CT,0,0,0,0
8/23/2020,DC,0,0,3550,56
8/23/2020,DE,0,0,1902,67
8/23/2020,FL,51,139,23812,2974
8/23/2020,GA,40,44,20987,1727
8/23/2020,GU,0,0,1022,53
8/23/2020,HI,1,40,2350,284
8/23/2020,IA,5,0,3081,540
8/23/2020,ID,2,13,1134,293
8/23/2020,IL,6,0,52458,1893
8/23/2020,IN,2,62,7541,615
8/23/2020,KS,0,0,0,0
8/23/2020,KY,17,0,0,1264
8/23/2020,LA,59,0,23808,1223
8/23/2020,MA,0,0,0,0
8/23/2020,MD,6,92,11876,579
8/23/2020,ME,1,1,3932,18
8/23/2020,MI,4,0,73669,764
8/23/2020,MN,6,38,8347,717
8/23/2020,MO,1,0,9321,818
8/23/2020,MP,0,0,0,0
8/23/2020,MS,3,0,0,626
8/23/2020,MT,0,1,980,53
8/23/2020,NC,10,0,24882,1472
8/23/2020,ND,0,2,1707,139
8/23/2020,NE,0,16,1625,154
8/23/2020,NH,0,1,1374,15
8/23/2020,NJ,3,3,0,258
8/23/2020,NM,4,12,0,207
8/23/2020,NV,0,0,3571,532
8/23/2020,NY,6,0,73471,572
8/23/2020,OH,3,22,22624,637
8/23/2020,OK,1,54,0,566
8/23/2020,OR,0,0,3129,227
8/23/2020,PA,2,0,11848,619
8/23/2020,PR,9,0,0,319
8/23/2020,RI,0,5,2357,88
8/23/2020,SC,11,0,-20489,693
8/23/2020,SD,1,8,989,141
8/23/2020,TN,4,50,35579,1854
8/23/2020,TX,104,0,22770,4398
8/23/2020,UT,0,27,2172,301
8/23/2020,VA,24,91,11518,894
8/23/2020,VI,0,0,0,0
8/23/2020,VT,0,0,1435,4
8/23/2020,WA,7,31,2442,61
8/23/2020,WI,0,13,4361,479
8/23/2020,WV,2,0,4248,87
8/23/2020,WY,0,4,0,36
8/22/2020,AK,1,0,4661,91
8/22/2020,AL,21,172,17420,1762
8/22/2020,AR,11,52,0,547
8/22/2020,AS,0,0,0,0
8/22/2020,AZ,68,61,15150,996
8/22/2020,CA,167,0,100424,6556
8/22/2020,CO,0,11,0,356
8/22/2020,CT,0,0,0,0
8/22/2020,DC,2,0,3317,65
8/22/2020,DE,0,0,1810,58
8/22/2020,FL,107,339,30324,4311
8/22/2020,GA,94,200,26476,2592
8/22/2020,GU,0,0,0,0
8/22/2020,HI,1,20,4650,228
8/22/2020,IA,10,0,4487,729
8/22/2020,ID,6,7,1824,249
8/22/2020,IL,17,0,54410,2356
8/22/2020,IN,10,87,10214,1000
8/22/2020,KS,0,0,0,0
8/22/2020,KY,0,0,0,0
8/22/2020,LA,0,0,0,0
8/22/2020,MA,20,11,8192,144
8/22/2020,MD,11,41,15550,624
8/22/2020,ME,1,0,3854,32
8/22/2020,MI,21,0,31911,1426
8/22/2020,MN,8,49,8985,734
8/22/2020,MO,6,0,7295,1293
8/22/2020,MP,0,0,0,0
8/22/2020,MS,23,22,2875,945
8/22/2020,MT,1,15,929,160
8/22/2020,NC,27,0,19504,1729
8/22/2020,ND,0,8,1764,256
8/22/2020,NE,3,14,2537,278
8/22/2020,NH,1,0,4951,42
8/22/2020,NJ,2,52,32629,419
8/22/2020,NM,5,9,9987,144
8/22/2020,NV,12,0,3179,636
8/22/2020,NY,4,0,94196,653
8/22/2020,OH,20,59,22614,1119
8/22/2020,OK,10,52,10179,853
8/22/2020,OR,3,0,4854,289
8/22/2020,PA,18,0,12615,796
8/22/2020,PR,7,0,0,731
8/22/2020,RI,5,17,4119,153
8/22/2020,SC,34,0,8034,917
8/22/2020,SD,1,3,1604,251
8/22/2020,TN,14,73,25283,1239
8/22/2020,TX,215,0,55275,5559
8/22/2020,UT,2,29,2597,369
8/22/2020,VA,7,25,15302,1212
8/22/2020,VI,0,0,463,28
8/22/2020,VT,0,0,1594,12
8/22/2020,WA,13,69,7085,184
8/22/2020,WI,14,40,7750,975
8/22/2020,WV,6,0,7420,119
8/22/2020,WY,0,0,0,19
8/21/2020,AK,1,0,8817,71
8/21/2020,AL,16,0,0,321
8/21/2020,AR,22,66,9195,887
8/21/2020,AS,0,0,0,0
8/21/2020,AZ,4,67,8926,619
8/21/2020,CA,135,0,95821,5585
8/21/2020,CO,15,13,0,329
8/21/2020,CT,2,0,7443,87
8/21/2020,DC,1,0,5013,60
8/21/2020,DE,5,0,1000,52
8/21/2020,FL,118,355,26776,4684
8/21/2020,GA,94,245,20378,2889
8/21/2020,GU,1,0,761,63
8/21/2020,HI,0,0,0,0
8/21/2020,IA,7,0,3957,991
8/21/2020,ID,7,26,2209,424
8/21/2020,IL,22,0,49528,2293
8/21/2020,IN,17,-13,11921,1040
8/21/2020,KS,8,69,5509,966
8/21/2020,KY,8,13,8110,639
8/21/2020,LA,50,0,18874,899
8/21/2020,MA,13,20,26327,488
8/21/2020,MD,5,38,15921,670
8/21/2020,ME,1,2,3648,32
8/21/2020,MI,0,0,0,0
8/21/2020,MN,8,45,10619,825
8/21/2020,MO,2,0,9001,1231
8/21/2020,MP,0,0,0,0
8/21/2020,MS,24,30,1302,874
8/21/2020,MT,0,6,923,144
8/21/2020,NC,29,0,25570,2008
8/21/2020,ND,0,13,1993,231
8/21/2020,NE,2,26,3051,308
8/21/2020,NH,0,0,0,0
8/21/2020,NJ,9,34,30195,290
8/21/2020,NM,5,7,6127,202
8/21/2020,NV,13,0,4499,849
8/21/2020,NY,3,0,98171,709
8/21/2020,OH,26,104,24493,1043
8/21/2020,OK,6,48,8931,1077
8/21/2020,OR,2,5,4698,256
8/21/2020,PA,20,0,13438,693
8/21/2020,PR,7,0,0,703
8/21/2020,RI,2,7,5940,151
8/21/2020,SC,58,293,9323,1058
8/21/2020,SD,2,8,1474,193
8/21/2020,TN,61,99,27466,1669
8/21/2020,TX,258,0,27936,5021
8/21/2020,UT,2,17,3130,463
8/21/2020,VA,9,125,18055,978
8/21/2020,VI,0,0,222,63
8/21/2020,VT,0,0,1535,4
8/21/2020,WA,15,12,11955,441
8/21/2020,WI,1,36,9744,848
8/21/2020,WV,4,0,6522,84
8/21/2020,WY,3,1,607,56
8/20/2020,AK,0,0,1713,85
8/20/2020,AL,30,250,10462,971
8/20/2020,AR,10,47,6680,549
8/20/2020,AS,0,0,0,0
8/20/2020,AZ,50,123,6481,723
8/20/2020,CA,163,0,81363,5920
8/20/2020,CO,12,3,4657,270
8/20/2020,CT,1,72,12302,118
8/20/2020,DC,1,0,2271,55
8/20/2020,DE,0,0,2012,75
8/20/2020,FL,119,450,24958,4555
8/20/2020,GA,55,216,18379,2759
8/20/2020,GU,1,0,837,105
8/20/2020,HI,3,14,2324,235
8/20/2020,IA,8,0,5142,727
8/20/2020,ID,9,30,1654,370
8/20/2020,IL,27,0,49780,1832
8/20/2020,IN,11,55,10497,941
8/20/2020,KS,0,0,0,0
8/20/2020,KY,14,48,8198,700
8/20/2020,LA,28,0,13142,918
8/20/2020,MA,12,12,21569,313
8/20/2020,MD,8,41,11328,580
8/20/2020,ME,1,2,2924,19
8/20/2020,MI,16,0,29987,527
8/20/2020,MN,7,31,8477,690
8/20/2020,MO,3,0,10021,1058
8/20/2020,MP,0,0,1,0
8/20/2020,MS,27,34,0,894
8/20/2020,MT,5,9,911,116
8/20/2020,NC,34,0,23241,1972
8/20/2020,ND,2,0,1987,274
8/20/2020,NE,3,16,1815,215
8/20/2020,NH,1,-2,1659,14
8/20/2020,NJ,6,48,27395,100
8/20/2020,NM,6,4,5272,170
8/20/2020,NV,38,0,3881,556
8/20/2020,NY,5,0,80383,601
8/20/2020,OH,22,86,21767,1122
8/20/2020,OK,10,76,7408,746
8/20/2020,OR,4,21,4916,295
8/20/2020,PA,15,0,17753,791
8/20/2020,PR,11,0,0,209
8/20/2020,RI,1,12,-18627,76
8/20/2020,SC,41,0,7763,909
8/20/2020,SD,2,5,936,125
8/20/2020,TN,36,87,21774,1375
8/20/2020,TX,234,0,24577,5303
8/20/2020,UT,4,21,4981,461
8/20/2020,VA,17,125,15050,863
8/20/2020,VI,1,0,156,41
8/20/2020,VT,0,0,1558,4
8/20/2020,WA,13,30,12382,443
8/20/2020,WI,7,39,9131,769
8/20/2020,WV,0,0,7808,181
8/20/2020,WY,0,5,1042,38
8/19/2020,AK,0,0,770,70
8/19/2020,AL,8,122,15970,1117
8/19/2020,AR,12,48,7489,729
8/19/2020,AS,0,0,0,0
8/19/2020,AZ,105,142,6605,637
8/19/2020,CA,181,0,85480,6164
8/19/2020,CO,10,42,3920,261
8/19/2020,CT,1,0,9630,59
8/19/2020,DC,1,0,2152,29
8/19/2020,DE,2,0,974,50
8/19/2020,FL,174,508,23084,4115
8/19/2020,GA,55,235,13073,2305
8/19/2020,GU,0,0,502,22
8/19/2020,HI,2,15,1520,394
8/19/2020,IA,17,0,4887,337
8/19/2020,ID,9,41,1870,384
8/19/2020,IL,24,0,48004,2295
8/19/2020,IN,15,53,4930,489
8/19/2020,KS,6,56,4855,723
8/19/2020,KY,12,49,3293,627
8/19/2020,LA,55,0,14205,778
8/19/2020,MA,37,21,19246,827
8/19/2020,MD,11,46,8049,414
8/19/2020,ME,0,2,2895,21
8/19/2020,MI,10,0,31975,688
8/19/2020,MN,17,56,17063,557
8/19/2020,MO,12,0,6056,1258
8/19/2020,MP,0,0,0,0
8/19/2020,MS,35,38,0,1348
8/19/2020,MT,0,9,911,110
8/19/2020,NC,35,0,25821,1153
8/19/2020,ND,1,9,1412,188
8/19/2020,NE,6,-48,2629,262
8/19/2020,NH,3,0,1083,19
8/19/2020,NJ,11,52,24638,329
8/19/2020,NM,5,14,5824,79
8/19/2020,NV,32,0,2209,389
8/19/2020,NY,6,0,79794,631
8/19/2020,OH,36,93,18514,958
8/19/2020,OK,17,77,7143,597
8/19/2020,OR,11,29,4624,194
8/19/2020,PA,24,0,14331,570
8/19/2020,PR,10,0,0,221
8/19/2020,RI,3,14,22048,103
8/19/2020,SC,17,0,4908,739
8/19/2020,SD,1,8,911,123
8/19/2020,TN,26,88,32560,2022
8/19/2020,TX,309,0,9520,7024
8/19/2020,UT,8,28,3482,364
8/19/2020,VA,14,69,15973,737
8/19/2020,VI,0,0,649,32
8/19/2020,VT,0,0,-203,3
8/19/2020,WA,24,62,14264,563
8/19/2020,WI,8,50,8766,710
8/19/2020,WV,2,0,3929,70
8/19/2020,WY,0,4,586,67
8/18/2020,AK,1,0,4294,67
8/18/2020,AL,11,0,13979,1357
8/18/2020,AR,16,74,10190,410
8/18/2020,AS,0,0,0,0
8/18/2020,AZ,23,122,4694,915
8/18/2020,CA,100,0,110623,4636
8/18/2020,CO,10,4,4883,194
8/18/2020,CT,0,0,10775,-12
8/18/2020,DC,2,0,3771,52
8/18/2020,DE,0,0,1150,57
8/18/2020,FL,219,505,22326,3838
8/18/2020,GA,67,296,30086,2816
8/18/2020,GU,0,0,434,19
8/18/2020,HI,0,5,2078,173
8/18/2020,IA,8,0,2885,229
8/18/2020,ID,4,19,2100,282
8/18/2020,IL,26,0,32435,1740
8/18/2020,IN,30,64,13140,841
8/18/2020,KS,0,0,0,0
8/18/2020,KY,12,37,9476,608
8/18/2020,LA,28,0,15062,640
8/18/2020,MA,6,14,11478,175
8/18/2020,MD,9,40,9173,520
8/18/2020,ME,0,2,1756,16
8/18/2020,MI,16,0,21664,654
8/18/2020,MN,9,46,2938,345
8/18/2020,MO,6,0,8070,794
8/18/2020,MP,0,0,-1,1
8/18/2020,MS,33,36,0,795
8/18/2020,MT,2,9,733,54
8/18/2020,NC,48,0,14385,1263
8/18/2020,ND,4,8,374,134
8/18/2020,NE,1,0,2305,191
8/18/2020,NH,1,3,923,13
8/18/2020,NJ,10,41,21344,331
8/18/2020,NM,4,19,6485,92
8/18/2020,NV,25,0,1833,672
8/18/2020,NY,8,0,66236,655
8/18/2020,OH,39,117,19121,861
8/18/2020,OK,17,94,19055,615
8/18/2020,OR,9,16,4896,225
8/18/2020,PA,31,0,11512,735
8/18/2020,PR,11,0,0,953
8/18/2020,RI,1,25,2221,120
8/18/2020,SC,55,294,4215,719
8/18/2020,SD,1,6,637,83
8/18/2020,TN,39,100,22230,1034
8/18/2020,TX,216,0,17196,7282
8/18/2020,UT,5,22,4458,263
8/18/2020,VA,11,163,16002,861
8/18/2020,VI,0,0,210,36
8/18/2020,VT,0,0,871,3
8/18/2020,WA,4,41,14503,598
8/18/2020,WI,13,53,9357,709
8/18/2020,WV,4,0,4787,99
8/18/2020,WY,1,-2,1511,32
8/17/2020,AK,0,0,4083,50
8/17/2020,AL,27,351,5928,571
8/17/2020,AR,4,51,0,412
8/17/2020,AS,0,0,0,0
8/17/2020,AZ,0,1,5946,468
8/17/2020,CA,18,0,129176,6469
8/17/2020,CO,0,8,7930,338
8/17/2020,CT,3,0,43908,370
8/17/2020,DC,0,0,2750,53
8/17/2020,DE,0,0,2168,85
8/17/2020,FL,87,266,17570,2678
8/17/2020,GA,25,46,20313,1831
8/17/2020,GU,0,0,958,42
8/17/2020,HI,0,4,2432,217
8/17/2020,IA,6,0,2497,294
8/17/2020,ID,0,7,1082,183
8/17/2020,IL,12,0,36473,1773
8/17/2020,IN,2,38,7191,591
8/17/2020,KS,3,14,9937,1282
8/17/2020,KY,5,22,4079,376
8/17/2020,LA,19,0,15635,567
8/17/2020,MA,4,5,14733,213
8/17/2020,MD,2,44,14699,503
8/17/2020,ME,0,-1,2302,29
8/17/2020,MI,0,0,18667,490
8/17/2020,MN,6,35,5405,564
8/17/2020,MO,29,0,11851,1148
8/17/2020,MP,0,0,615,3
8/17/2020,MS,11,73,4167,276
8/17/2020,MT,0,4,2759,42
8/17/2020,NC,1,0,10262,564
8/17/2020,ND,0,2,559,59
8/17/2020,NE,0,0,1984,131
8/17/2020,NH,0,1,1026,16
8/17/2020,NJ,4,12,20572,312
8/17/2020,NM,3,8,5176,106
8/17/2020,NV,5,0,3298,662
8/17/2020,NY,6,0,56483,408
8/17/2020,OH,6,83,18596,775
8/17/2020,OK,4,8,0,369
8/17/2020,OR,0,50,2231,189
8/17/2020,PA,0,0,10072,384
8/17/2020,PR,0,0,0,754
8/17/2020,RI,1,0,686,58
8/17/2020,SC,19,0,5490,456
8/17/2020,SD,0,5,433,86
8/17/2020,TN,21,34,12732,1036
8/17/2020,TX,51,0,29758,7368
8/17/2020,UT,1,11,3026,242
8/17/2020,VA,4,33,18860,734
8/17/2020,VI,0,0,228,19
8/17/2020,VT,0,0,1876,12
8/17/2020,WA,15,25,15547,640
8/17/2020,WI,0,23,5507,469
8/17/2020,WV,0,0,5432,68
8/17/2020,WY,3,4,758,45
8/16/2020,AK,0,0,4732,106
8/16/2020,AL,2,0,8554,853
8/16/2020,AR,-1,8,33117,673
8/16/2020,AS,0,0,0,0
8/16/2020,AZ,14,-40,13900,883
8/16/2020,CA,77,0,109151,7873
8/16/2020,CO,0,9,5680,300
8/16/2020,CT,0,0,0,0
8/16/2020,DC,0,0,3575,61
8/16/2020,DE,0,0,1569,55
8/16/2020,FL,107,267,26124,3779
8/16/2020,GA,33,59,15345,1862
8/16/2020,GU,0,0,663,14
8/16/2020,HI,0,2,2751,282
8/16/2020,IA,2,0,4484,635
8/16/2020,ID,4,12,1906,304
8/16/2020,IL,18,0,35527,1562
8/16/2020,IN,5,63,8497,739
8/16/2020,KS,0,0,0,0
8/16/2020,KY,3,0,0,385
8/16/2020,LA,77,0,19894,1181
8/16/2020,MA,11,3,15164,303
8/16/2020,MD,3,58,14239,519
8/16/2020,ME,0,1,2845,24
8/16/2020,MI,6,0,28794,477
8/16/2020,MN,7,29,8842,739
8/16/2020,MO,21,0,9099,1078
8/16/2020,MP,0,0,0,0
8/16/2020,MS,4,0,0,381
8/16/2020,MT,0,2,897,91
8/16/2020,NC,4,0,19999,1246
8/16/2020,ND,0,2,1512,143
8/16/2020,NE,0,3,2940,253
8/16/2020,NH,0,2,1544,8
8/16/2020,NJ,2,9,28790,13
8/16/2020,NM,8,11,6107,142
8/16/2020,NV,3,0,3916,697
8/16/2020,NY,6,0,77085,607
8/16/2020,OH,2,26,26682,613
8/16/2020,OK,4,15,0,544
8/16/2020,OR,2,0,3674,244
8/16/2020,PA,3,0,12519,660
8/16/2020,PR,6,0,0,311
8/16/2020,RI,0,5,1237,75
8/16/2020,SC,9,0,6586,615
8/16/2020,SD,1,3,1169,156
8/16/2020,TN,21,34,25621,1961
8/16/2020,TX,143,0,110621,6744
8/16/2020,UT,0,11,3295,331
8/16/2020,VA,0,2,15671,937
8/16/2020,VI,0,0,47,7
8/16/2020,VT,0,0,1032,6
8/16/2020,WA,11,24,4801,150
8/16/2020,WI,1,29,5414,699
8/16/2020,WV,0,0,4988,107
8/16/2020,WY,0,0,0,59
8/15/2020,AK,1,0,663,85
8/15/2020,AL,3,151,10762,1271
8/15/2020,AR,13,-4,0,-400
8/15/2020,AS,0,0,118,0
8/15/2020,AZ,69,280,8683,933
8/15/2020,CA,151,0,111899,12614
8/15/2020,CO,5,18,6640,319
8/15/2020,CT,0,0,0,0
8/15/2020,DC,3,0,2870,41
8/15/2020,DE,0,0,1230,56
8/15/2020,FL,204,506,35808,6352
8/15/2020,GA,96,210,14740,3273
8/15/2020,GU,0,0,0,0
8/15/2020,HI,0,10,2418,231
8/15/2020,IA,7,0,4976,861
8/15/2020,ID,14,23,2249,542
8/15/2020,IL,5,0,42586,1828
8/15/2020,IN,15,71,10082,1044
8/15/2020,KS,0,0,0,0
8/15/2020,KY,6,35,10702,632
8/15/2020,LA,0,0,0,0
8/15/2020,MA,14,20,22603,366
8/15/2020,MD,5,48,16561,818
8/15/2020,ME,1,0,2282,29
8/15/2020,MI,20,0,29570,1058
8/15/2020,MN,6,39,10237,690
8/15/2020,MO,11,0,9445,1127
8/15/2020,MP,0,0,0,0
8/15/2020,MS,37,43,7898,825
8/15/2020,MT,1,5,957,118
8/15/2020,NC,30,0,24463,1536
8/15/2020,ND,0,2,1420,123
8/15/2020,NE,1,0,3131,328
8/15/2020,NH,1,1,1702,59
8/15/2020,NJ,9,36,31264,278
8/15/2020,NM,6,18,8378,173
8/15/2020,NV,24,0,3787,859
8/15/2020,NY,12,0,87934,734
8/15/2020,OH,40,82,21824,1117
8/15/2020,OK,13,45,10274,901
8/15/2020,OR,1,0,11367,405
8/15/2020,PA,20,0,15145,850
8/15/2020,PR,12,0,0,567
8/15/2020,RI,1,25,1797,104
8/15/2020,SC,56,0,7575,1041
8/15/2020,SD,2,10,1341,94
8/15/2020,TN,19,88,16426,1289
8/15/2020,TX,238,0,31390,8245
8/15/2020,UT,3,16,4739,345
8/15/2020,VA,11,189,16056,912
8/15/2020,VI,0,0,88,30
8/15/2020,VT,0,0,2872,8
8/15/2020,WA,19,24,8491,345
8/15/2020,WI,13,40,10506,866
8/15/2020,WV,3,0,5361,183
8/15/2020,WY,0,0,0,44
8/14/2020,AK,0,0,1757,119
8/14/2020,AL,3,0,21670,752
8/14/2020,AR,5,0,4554,626
8/14/2020,AS,0,0,0,0
8/14/2020,AZ,40,12,8470,927
8/14/2020,CA,188,0,103171,7934
8/14/2020,CO,7,15,7113,463
8/14/2020,CT,3,0,10240,115
8/14/2020,DC,0,0,6562,94
8/14/2020,DE,0,0,1474,373
8/14/2020,FL,229,621,32299,6148
8/14/2020,GA,35,237,24216,3227
8/14/2020,GU,0,0,391,25
8/14/2020,HI,0,0,3030,0
8/14/2020,IA,7,0,4828,596
8/14/2020,ID,5,17,3110,498
8/14/2020,IL,27,0,47277,2296
8/14/2020,IN,8,123,7452,1067
8/14/2020,KS,7,45,7142,1338
8/14/2020,KY,8,42,12410,612
8/14/2020,LA,28,0,19734,1298
8/14/2020,MA,14,19,21340,212
8/14/2020,MD,11,45,14464,715
8/14/2020,ME,0,4,2733,26
8/14/2020,MI,11,0,37897,868
8/14/2020,MN,8,41,9720,730
8/14/2020,MO,10,0,12039,1473
8/14/2020,MP,0,0,0,1
8/14/2020,MS,32,26,1672,944
8/14/2020,MT,0,4,1907,134
8/14/2020,NC,26,0,25367,1346
8/14/2020,ND,0,10,1412,152
8/14/2020,NE,4,0,4164,416
8/14/2020,NH,0,0,0,0
8/14/2020,NJ,10,36,25581,570
8/14/2020,NM,2,21,5497,171
8/14/2020,NV,15,0,3961,1099
8/14/2020,NY,4,0,84728,727
8/14/2020,OH,29,105,24971,1131
8/14/2020,OK,6,52,11176,794
8/14/2020,OR,2,10,5531,313
8/14/2020,PA,36,0,15866,829
8/14/2020,PR,11,0,0,682
8/14/2020,RI,2,9,1296,95
8/14/2020,SC,18,370,44824,932
8/14/2020,SD,2,7,1117,127
8/14/2020,TN,13,77,22375,1947
8/14/2020,TX,313,0,44260,7018
8/14/2020,UT,7,23,4609,552
8/14/2020,VA,7,129,12953,1216
8/14/2020,VI,0,0,327,22
8/14/2020,VT,0,0,1493,17
8/14/2020,WA,12,45,13887,623
8/14/2020,WI,7,65,9418,1059
8/14/2020,WV,4,0,5062,123
8/14/2020,WY,0,2,357,64
8/13/2020,AK,0,0,1376,95
8/13/2020,AL,8,164,6020,771
8/13/2020,AR,16,94,9257,652
8/13/2020,AS,0,0,0,0
8/13/2020,AZ,36,682,12599,1351
8/13/2020,CA,160,0,134941,7085
8/13/2020,CO,5,6,4175,315
8/13/2020,CT,0,95,7976,76
8/13/2020,DC,1,0,2843,65
8/13/2020,DE,2,0,3160,268
8/13/2020,FL,149,598,28303,6236
8/13/2020,GA,82,202,23353,2515
8/13/2020,GU,0,0,416,28
8/13/2020,HI,2,7,0,354
8/13/2020,IA,8,0,6135,530
8/13/2020,ID,0,14,1831,538
8/13/2020,IL,24,0,44172,1834
8/13/2020,IN,19,0,9933,1043
8/13/2020,KS,0,0,0,0
8/13/2020,KY,6,25,12104,741
8/13/2020,LA,41,0,16236,1135
8/13/2020,MA,21,22,27560,319
8/13/2020,MD,8,115,15480,776
8/13/2020,ME,0,1,3147,19
8/13/2020,MI,16,0,39378,1167
8/13/2020,MN,7,31,9621,690
8/13/2020,MO,2,0,11509,1267
8/13/2020,MP,0,0,0,0
8/13/2020,MS,22,53,0,612
8/13/2020,MT,1,14,1645,139
8/13/2020,NC,38,0,25643,1763
8/13/2020,ND,1,5,1820,200
8/13/2020,NE,5,0,968,214
8/13/2020,NH,2,0,1131,34
8/13/2020,NJ,8,29,27018,656
8/13/2020,NM,2,10,4313,173
8/13/2020,NV,34,0,5007,602
8/13/2020,NY,10,0,87163,737
8/13/2020,OH,21,122,23749,1178
8/13/2020,OK,11,59,8460,705
8/13/2020,OR,8,8,4443,278
8/13/2020,PA,24,0,16897,991
8/13/2020,PR,11,0,0,372
8/13/2020,RI,1,5,2230,111
8/13/2020,SC,42,0,5004,935
8/13/2020,SD,1,4,1060,82
8/13/2020,TN,24,94,25911,2118
8/13/2020,TX,255,0,117648,6755
8/13/2020,UT,2,25,3113,334
8/13/2020,VA,11,119,17446,1101
8/13/2020,VI,0,0,190,43
8/13/2020,VT,0,0,828,6
8/13/2020,WA,8,35,14511,606
8/13/2020,WI,7,45,11472,968
8/13/2020,WV,0,0,4133,143
8/13/2020,WY,1,2,207,33
8/12/2020,AK,1,0,1772,66
8/12/2020,AL,35,222,11147,935
8/12/2020,AR,0,71,0,703
8/12/2020,AS,0,0,0,0
8/12/2020,AZ,148,529,6247,706
8/12/2020,CA,180,0,105543,11645
8/12/2020,CO,5,52,3716,402
8/12/2020,CT,6,0,7962,22
8/12/2020,DC,0,0,1929,63
8/12/2020,DE,0,0,0,0
8/12/2020,FL,213,599,30195,8109
8/12/2020,GA,105,348,17692,3565
8/12/2020,GU,0,0,605,15
8/12/2020,HI,4,18,4077,320
8/12/2020,IA,11,0,3751,477
8/12/2020,ID,7,31,3344,495
8/12/2020,IL,15,0,40453,1645
8/12/2020,IN,17,79,4679,660
8/12/2020,KS,8,64,7077,817
8/12/2020,KY,7,28,5268,1152
8/12/2020,LA,48,0,28866,1179
8/12/2020,MA,18,20,15464,293
8/12/2020,MD,8,82,10838,541
8/12/2020,ME,0,0,6645,20
8/12/2020,MI,6,0,34811,476
8/12/2020,MN,17,50,6291,464
8/12/2020,MO,11,0,9766,1595
8/12/2020,MP,0,0,0,0
8/12/2020,MS,45,56,2329,1081
8/12/2020,MT,3,25,1460,164
8/12/2020,NC,45,0,-195381,1166
8/12/2020,ND,2,10,1076,87
8/12/2020,NE,3,139,2396,334
8/12/2020,NH,1,0,5026,26
8/12/2020,NJ,11,44,25243,463
8/12/2020,NM,3,27,7141,199
8/12/2020,NV,15,0,2258,528
8/12/2020,NY,7,0,87076,700
8/12/2020,OH,26,141,19188,1422
8/12/2020,OK,9,82,7202,670
8/12/2020,OR,7,32,5206,248
8/12/2020,PA,33,0,16663,849
8/12/2020,PR,8,0,0,671
8/12/2020,RI,2,19,1887,76
8/12/2020,SC,46,0,2894,844
8/12/2020,SD,1,5,1117,102
8/12/2020,TN,18,90,17430,1478
8/12/2020,TX,324,0,11297,6200
8/12/2020,UT,2,19,2322,338
8/12/2020,VA,8,83,15235,776
8/12/2020,VI,0,0,291,63
8/12/2020,VT,0,0,1110,6
8/12/2020,WA,19,53,16011,601
8/12/2020,WI,5,33,9446,531
8/12/2020,WV,6,0,4497,133
8/12/2020,WY,0,4,466,13
8/11/2020,AK,0,0,10351,50
8/11/2020,AL,50,0,2291,831
8/11/2020,AR,11,65,3165,383
8/11/2020,AS,0,0,0,0
8/11/2020,AZ,45,15,7830,1214
8/11/2020,CA,109,0,175426,12500
8/11/2020,CO,10,11,4963,379
8/11/2020,CT,0,0,8225,117
8/11/2020,DC,2,0,4269,89
8/11/2020,DE,0,0,1463,65
8/11/2020,FL,277,573,29587,5831
8/11/2020,GA,122,355,29960,3563
8/11/2020,GU,0,0,524,16
8/11/2020,HI,3,3,3600,140
8/11/2020,IA,7,0,2275,258
8/11/2020,ID,2,7,1500,429
8/11/2020,IL,20,0,39813,1549
8/11/2020,IN,25,245,8674,870
8/11/2020,KS,0,0,0,0
8/11/2020,KY,8,39,10009,539
8/11/2020,LA,26,0,19467,1164
8/11/2020,MA,10,27,14676,392
8/11/2020,MD,13,19,10064,585
8/11/2020,ME,1,1,1546,1
8/11/2020,MI,7,0,23058,907
8/11/2020,MN,6,55,1547,323
8/11/2020,MO,5,0,16321,981
8/11/2020,MP,0,0,0,0
8/11/2020,MS,32,58,9167,644
8/11/2020,MT,2,3,920,87
8/11/2020,NC,32,0,14528,1051
8/11/2020,ND,1,13,1847,171
8/11/2020,NE,3,19,2833,264
8/11/2020,NH,0,1,1100,21
8/11/2020,NJ,12,60,25820,444
8/11/2020,NM,5,19,5241,129
8/11/2020,NV,18,0,2009,548
8/11/2020,NY,7,0,76392,667
8/11/2020,OH,35,131,19031,1095
8/11/2020,OK,13,135,19022,765
8/11/2020,OR,11,15,6070,286
8/11/2020,PA,35,0,14483,828
8/11/2020,PR,8,0,0,582
8/11/2020,RI,1,6,1704,119
8/11/2020,SC,49,329,3750,971
8/11/2020,SD,0,5,882,50
8/11/2020,TN,38,125,11876,1001
8/11/2020,TX,220,0,5399,9803
8/11/2020,UT,4,35,3627,362
8/11/2020,VA,17,233,9002,996
8/11/2020,VI,0,0,130,29
